code_com,code_id,P21_POP,SUPERF,MED21,density,median_income
13055,13055_1452,873076,240.62,20600,8.196558961555489,20600
13055,13055_1453,873076,240.62,20600,8.196558961555489,20600
13055,13055_1454,873076,240.62,20600,8.196558961555489,20600
13055,13055_1455,873076,240.62,20600,8.196558961555489,20600
13055,13055_1456,873076,240.62,20600,8.196558961555489,20600
13055,13055_1457,873076,240.62,20600,8.196558961555489,20600
13055,13055_1458,873076,240.62,20600,8.196558961555489,20600
13055,13055_1459,873076,240.62,20600,8.196558961555489,20600
13055,13055_1460,873076,240.62,20600,8.196558961555489,20600
13055,13055_1461,873076,240.62,20600,8.196558961555489,20600
13055,13055_1462,873076,240.62,20600,8.196558961555489,20600
13055,13055_1463,873076,240.62,20600,8.196558961555489,20600
13055,13055_1464,873076,240.62,20600,8.196558961555489,20600
13055,13055_1465,873076,240.62,20600,8.196558961555489,20600
13055,13055_1466,873076,240.62,20600,8.196558961555489,20600
13055,13055_1501,873076,240.62,20600,8.196558961555489,20600
13055,13055_1503,873076,240.62,20600,8.196558961555489,20600
13055,13055_1504,873076,240.62,20600,8.196558961555489,20600
13055,13055_1505,873076,240.62,20600,8.196558961555489,20600
13055,13055_1507,873076,240.62,20600,8.196558961555489,20600
13055,13055_1508,873076,240.62,20600,8.196558961555489,20600
13055,13055_1531,873076,240.62,20600,8.196558961555489,20600
13055,13055_1532,873076,240.62,20600,8.196558961555489,20600
13055,13055_1533,873076,240.62,20600,8.196558961555489,20600
13055,13055_1535,873076,240.62,20600,8.196558961555489,20600
13055,13055_1536,873076,240.62,20600,8.196558961555489,20600
13055,13055_1537,873076,240.62,20600,8.196558961555489,20600
13055,13055_1538,873076,240.62,20600,8.196558961555489,20600
13055,13055_1539,873076,240.62,20600,8.196558961555489,20600
13055,13055_1540,873076,240.62,20600,8.196558961555489,20600
13055,13055_1541,873076,240.62,20600,8.196558961555489,20600
13055,13055_1542,873076,240.62,20600,8.196558961555489,20600
13055,13055_1543,873076,240.62,20600,8.196558961555489,20600
13055,13055_1571,873076,240.62,20600,8.196558961555489,20600
13055,13055_1572,873076,240.62,20600,8.196558961555489,20600
13055,13055_1574,873076,240.62,20600,8.196558961555489,20600
13055,13055_1575,873076,240.62,20600,8.196558961555489,20600
13055,13055_1576,873076,240.62,20600,8.196558961555489,20600
13055,13055_1577,873076,240.62,20600,8.196558961555489,20600
13055,13055_1578,873076,240.62,20600,8.196558961555489,20600
13055,13055_1579,873076,240.62,20600,8.196558961555489,20600
13055,13055_1580,873076,240.62,20600,8.196558961555489,20600
13055,13055_1581,873076,240.62,20600,8.196558961555489,20600
13055,13055_1582,873076,240.62,20600,8.196558961555489,20600
13055,13055_1583,873076,240.62,20600,8.196558961555489,20600
13055,13055_1584,873076,240.62,20600,8.196558961555489,20600
13055,13055_1585,873076,240.62,20600,8.196558961555489,20600
13055,13055_1586,873076,240.62,20600,8.196558961555489,20600
13055,13055_1587,873076,240.62,20600,8.196558961555489,20600
13055,13055_1588,873076,240.62,20600,8.196558961555489,20600
13055,13055_1601,873076,240.62,20600,8.196558961555489,20600
13055,13055_1602,873076,240.62,20600,8.196558961555489,20600
13055,13055_1606,873076,240.62,20600,8.196558961555489,20600
13055,13055_1607,873076,240.62,20600,8.196558961555489,20600
13055,13055_1608,873076,240.62,20600,8.196558961555489,20600
13055,13055_1609,873076,240.62,20600,8.196558961555489,20600
13055,13055_1610,873076,240.62,20600,8.196558961555489,20600
13055,13055_1611,873076,240.62,20600,8.196558961555489,20600
13055,13055_1612,873076,240.62,20600,8.196558961555489,20600
13055,13055_1613,873076,240.62,20600,8.196558961555489,20600
13055,13055_1614,873076,240.62,20600,8.196558961555489,20600
13056,13056_0001,48568,71.44,22570,6.521862220242026,22570
13056,13056_0002,48568,71.44,22570,6.521862220242026,22570
13056,13056_0003,48568,71.44,22570,6.521862220242026,22570
13056,13056_0004,48568,71.44,22570,6.521862220242026,22570
13056,13056_0005,48568,71.44,22570,6.521862220242026,22570
13056,13056_0006,48568,71.44,22570,6.521862220242026,22570
13056,13056_0007,48568,71.44,22570,6.521862220242026,22570
13056,13056_0008,48568,71.44,22570,6.521862220242026,22570
13056,13056_0009,48568,71.44,22570,6.521862220242026,22570
13056,13056_0010,48568,71.44,22570,6.521862220242026,22570
13056,13056_0011,48568,71.44,22570,6.521862220242026,22570
13056,13056_0012,48568,71.44,22570,6.521862220242026,22570
13056,13056_0013,48568,71.44,22570,6.521862220242026,22570
13056,13056_0014,48568,71.44,22570,6.521862220242026,22570
13056,13056_0015,48568,71.44,22570,6.521862220242026,22570
13056,13056_0016,48568,71.44,22570,6.521862220242026,22570
13056,13056_0017,48568,71.44,22570,6.521862220242026,22570
13056,13056_0018,48568,71.44,22570,6.521862220242026,22570
13056,13056_0019,48568,71.44,22570,6.521862220242026,22570
13056,13056_0020,48568,71.44,22570,6.521862220242026,22570
13056,13056_0021,48568,71.44,22570,6.521862220242026,22570
13056,13056_0022,48568,71.44,22570,6.521862220242026,22570
13056,13056_0023,48568,71.44,22570,6.521862220242026,22570
13056,13056_0024,48568,71.44,22570,6.521862220242026,22570
13056,13056_0025,48568,71.44,22570,6.521862220242026,22570
13056,13056_0026,48568,71.44,22570,6.521862220242026,22570
13056,13056_0027,48568,71.44,22570,6.521862220242026,22570
13056,13056_0028,48568,71.44,22570,6.521862220242026,22570
13056,13056_0029,48568,71.44,22570,6.521862220242026,22570
13056,13056_0030,48568,71.44,22570,6.521862220242026,22570
13056,13056_0031,48568,71.44,22570,6.521862220242026,22570
13056,13056_0032,48568,71.44,22570,6.521862220242026,22570
13056,13056_0033,48568,71.44,22570,6.521862220242026,22570
13056,13056_0034,48568,71.44,22570,6.521862220242026,22570
13057,13057_0001,513,1.57,26870,5.789200225810553,26870
13058,13058_0001,2396,31.6,26190,4.328398838642474,26190
13058,13058_0002,2396,31.6,26190,4.328398838642474,26190
13059,13059_0001,3830,41.67,25340,4.520838636740329,25340
13059,13059_0002,3830,41.67,25340,4.520838636740329,25340
13059,13059_0003,3830,41.67,25340,4.520838636740329,25340
13060,13060_0001,5935,20.13,27130,5.6864110673920685,27130
13060,13060_0002,5935,20.13,27130,5.6864110673920685,27130
13060,13060_0003,5935,20.13,27130,5.6864110673920685,27130
13060,13060_0004,5935,20.13,27130,5.6864110673920685,27130
13060,13060_0005,5935,20.13,27130,5.6864110673920685,27130
13060,13060_0006,5935,20.13,27130,5.6864110673920685,27130
13060,13060_0007,5935,20.13,27130,5.6864110673920685,27130
13061,13061_0001,223,4.13,22850,3.9888943644871775,22850
13062,13062_0001,4187,18.7,29340,5.411216242158602,29340
13062,13062_0002,4187,18.7,29340,5.411216242158602,29340
13062,13062_0003,4187,18.7,29340,5.411216242158602,29340
13062,13062_0004,4187,18.7,29340,5.411216242158602,29340
13063,13063_0001,26405,25.74,19810,6.933262462973053,19810
13063,13063_0002,26405,25.74,19810,6.933262462973053,19810
13063,13063_0003,26405,25.74,19810,6.933262462973053,19810
13063,13063_0004,26405,25.74,19810,6.933262462973053,19810
13063,13063_0005,26405,25.74,19810,6.933262462973053,19810
13063,13063_0006,26405,25.74,19810,6.933262462973053,19810
13063,13063_0007,26405,25.74,19810,6.933262462973053,19810
13063,13063_0008,26405,25.74,19810,6.933262462973053,19810
13063,13063_0009,26405,25.74,19810,6.933262462973053,19810
13063,13063_0010,26405,25.74,19810,6.933262462973053,19810
13063,13063_0011,26405,25.74,19810,6.933262462973053,19810
13063,13063_0012,26405,25.74,19810,6.933262462973053,19810
13063,13063_0013,26405,25.74,19810,6.933262462973053,19810
13063,13063_0014,26405,25.74,19810,6.933262462973053,19810
13063,13063_0015,26405,25.74,19810,6.933262462973053,19810
13063,13063_0016,26405,25.74,19810,6.933262462973053,19810
13063,13063_0017,26405,25.74,19810,6.933262462973053,19810
13063,13063_0018,26405,25.74,19810,6.933262462973053,19810
13063,13063_0019,26405,25.74,19810,6.933262462973053,19810
13063,13063_0020,26405,25.74,19810,6.933262462973053,19810
13064,13064_0001,2666,14.2,24800,5.235092536131439,24800
13065,13065_0001,3414,38.35,24110,4.488885375541121,24110
13065,13065_0002,3414,38.35,24110,4.488885375541121,24110
13065,13065_0003,3414,38.35,24110,4.488885375541121,24110
13066,13066_0001,5853,27.92,23320,5.3453663513970495,23320
13066,13066_0002,5853,27.92,23320,5.3453663513970495,23320
13066,13066_0003,5853,27.92,23320,5.3453663513970495,23320
13066,13066_0004,5853,27.92,23320,5.3453663513970495,23320
13067,13067_0001,2698,34.78,20490,4.351223527841564,20490
13067,13067_0002,2698,34.78,20490,4.351223527841564,20490
13067,13067_0003,2698,34.78,20490,4.351223527841564,20490
13068,13068_0001,2200,16.15,27350,4.914292589677742,27350
13068,13068_0002,2200,16.15,27350,4.914292589677742,27350
13069,13069_0001,10554,19.11,27170,6.314048455713431,27170
13069,13069_0002,10554,19.11,27170,6.314048455713431,27170
13069,13069_0003,10554,19.11,27170,6.314048455713431,27170
13069,13069_0004,10554,19.11,27170,6.314048455713431,27170
13069,13069_0005,10554,19.11,27170,6.314048455713431,27170
13069,13069_0006,10554,19.11,27170,6.314048455713431,27170
13069,13069_0007,10554,19.11,27170,6.314048455713431,27170
13069,13069_0008,10554,19.11,27170,6.314048455713431,27170
13069,13069_0009,10554,19.11,27170,6.314048455713431,27170
13069,13069_0010,10554,19.11,27170,6.314048455713431,27170
13070,13070_0001,6569,3.56,24300,7.520356348028534,24300
13070,13070_0002,6569,3.56,24300,7.520356348028534,24300
13070,13070_0003,6569,3.56,24300,7.520356348028534,24300
13070,13070_0004,6569,3.56,24300,7.520356348028534,24300
13071,13071_0001,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0002,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0003,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0004,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0005,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0006,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0007,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0008,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0009,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0010,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0011,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0012,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0013,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0014,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0015,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0016,22161,33.66,26320,6.4897790774341875,26320
13071,13071_0017,22161,33.66,26320,6.4897790774341875,26320
13072,13072_0001,3650,24.76,29250,4.993252998760141,29250
13072,13072_0002,3650,24.76,29250,4.993252998760141,29250
13072,13072_0003,3650,24.76,29250,4.993252998760141,29250
13073,13073_0001,5613,13.35,27300,6.041324230095941,27300
13073,13073_0002,5613,13.35,27300,6.041324230095941,27300
13073,13073_0003,5613,13.35,27300,6.041324230095941,27300
13073,13073_0004,5613,13.35,27300,6.041324230095941,27300
13074,13074_0001,5223,34.9,23830,5.008340399227917,23830
13074,13074_0002,5223,34.9,23830,5.008340399227917,23830
13074,13074_0003,5223,34.9,23830,5.008340399227917,23830
13075,13075_0001,11396,8.52,26120,7.198601354776574,26120
13075,13075_0002,11396,8.52,26120,7.198601354776574,26120
13075,13075_0003,11396,8.52,26120,7.198601354776574,26120
13075,13075_0004,11396,8.52,26120,7.198601354776574,26120
13075,13075_0005,11396,8.52,26120,7.198601354776574,26120
13075,13075_0006,11396,8.52,26120,7.198601354776574,26120
13075,13075_0007,11396,8.52,26120,7.198601354776574,26120
13075,13075_0008,11396,8.52,26120,7.198601354776574,26120
13075,13075_0009,11396,8.52,26120,7.198601354776574,26120
13075,13075_0010,11396,8.52,26120,7.198601354776574,26120
13075,13075_0011,11396,8.52,26120,7.198601354776574,26120
13076,13076_0001,3552,14.94,22810,5.471223924407389,22810
13076,13076_0002,3552,14.94,22810,5.471223924407389,22810
13077,13077_0001,16136,11.46,20030,7.249945368347454,20030
13077,13077_0002,16136,11.46,20030,7.249945368347454,20030
13077,13077_0003,16136,11.46,20030,7.249945368347454,20030
13077,13077_0004,16136,11.46,20030,7.249945368347454,20030
13077,13077_0005,16136,11.46,20030,7.249945368347454,20030
13077,13077_0006,16136,11.46,20030,7.249945368347454,20030
13077,13077_0007,16136,11.46,20030,7.249945368347454,20030
13077,13077_0008,16136,11.46,20030,7.249945368347454,20030
13077,13077_0009,16136,11.46,20030,7.249945368347454,20030
13077,13077_0010,16136,11.46,20030,7.249945368347454,20030
13077,13077_0011,16136,11.46,20030,7.249945368347454,20030
13077,13077_0012,16136,11.46,20030,7.249945368347454,20030
13077,13077_0013,16136,11.46,20030,7.249945368347454,20030
13078,13078_0001,8446,73.38,20700,4.745796816566753,20700
13078,13078_0002,8446,73.38,20700,4.745796816566753,20700
13078,13078_0003,8446,73.38,20700,4.745796816566753,20700
13078,13078_0004,8446,73.38,20700,4.745796816566753,20700
13078,13078_0005,8446,73.38,20700,4.745796816566753,20700
13078,13078_0006,8446,73.38,20700,4.745796816566753,20700
13078,13078_0007,8446,73.38,20700,4.745796816566753,20700
13078,13078_0008,8446,73.38,20700,4.745796816566753,20700
13079,13079_0001,1783,40.85,28700,3.7761457965571283,28700
13080,13080_0001,5830,46.29,26760,4.835846324301359,26760
13080,13080_0002,5830,46.29,26760,4.835846324301359,26760
13080,13080_0003,5830,46.29,26760,4.835846324301359,26760
13080,13080_0004,5830,46.29,26760,4.835846324301359,26760
13080,13080_0005,5830,46.29,26760,4.835846324301359,26760
13081,13081_0001,12175,17.46,24630,6.547227397539334,24630
13081,13081_0002,12175,17.46,24630,6.547227397539334,24630
13081,13081_0003,12175,17.46,24630,6.547227397539334,24630
13081,13081_0004,12175,17.46,24630,6.547227397539334,24630
13081,13081_0005,12175,17.46,24630,6.547227397539334,24630
13081,13081_0006,12175,17.46,24630,6.547227397539334,24630
13081,13081_0007,12175,17.46,24630,6.547227397539334,24630
13081,13081_0008,12175,17.46,24630,6.547227397539334,24630
13081,13081_0009,12175,17.46,24630,6.547227397539334,24630
13081,13081_0010,12175,17.46,24630,6.547227397539334,24630
13082,13082_0001,4586,58.32,28820,4.364818375717447,28820
13082,13082_0002,4586,58.32,28820,4.364818375717447,28820
13082,13082_0003,4586,58.32,28820,4.364818375717447,28820
13083,13083_0001,4111,9.41,23980,6.07964863330059,23980
13083,13083_0002,4111,9.41,23980,6.07964863330059,23980
13083,13083_0003,4111,9.41,23980,6.07964863330059,23980
13084,13084_0001,5377,25.49,22940,5.351599658421654,22940
13084,13084_0002,5377,25.49,22940,5.351599658421654,22940
13084,13084_0003,5377,25.49,22940,5.351599658421654,22940
13085,13085_0001,5861,31.15,27130,5.237261271242967,27130
13085,13085_0002,5861,31.15,27130,5.237261271242967,27130
13085,13085_0003,5861,31.15,27130,5.237261271242967,27130
13085,13085_0004,5861,31.15,27130,5.237261271242967,27130
13085,13085_0005,5861,31.15,27130,5.237261271242967,27130
13085,13085_0006,5861,31.15,27130,5.237261271242967,27130
13086,13086_0001,8673,23.83,26260,5.897024739573805,26260
13086,13086_0002,8673,23.83,26260,5.897024739573805,26260
13086,13086_0003,8673,23.83,26260,5.897024739573805,26260
13086,13086_0004,8673,23.83,26260,5.897024739573805,26260
13086,13086_0005,8673,23.83,26260,5.897024739573805,26260
13086,13086_0006,8673,23.83,26260,5.897024739573805,26260
13086,13086_0007,8673,23.83,26260,5.897024739573805,26260
13087,13087_0001,5209,19.5,25650,5.58772871217549,25650
13087,13087_0002,5209,19.5,25650,5.58772871217549,25650
13087,13087_0003,5209,19.5,25650,5.58772871217549,25650
13087,13087_0004,5209,19.5,25650,5.58772871217549,25650
13088,13088_0001,5194,22.97,25810,5.421070375521687,25810
13088,13088_0002,5194,22.97,25810,5.421070375521687,25810
13088,13088_0003,5194,22.97,25810,5.421070375521687,25810
13088,13088_0004,5194,22.97,25810,5.421070375521687,25810
13089,13089_0001,3380,16,22550,5.353042266237283,22550
13089,13089_0002,3380,16,22550,5.353042266237283,22550
13090,13090_0001,125,17.57,34270,1.9621208351032953,34270
13091,13091_0001,5653,36.54,28080,5.041534105725431,28080
13091,13091_0002,5653,36.54,28080,5.041534105725431,28080
13091,13091_0003,5653,36.54,28080,5.041534105725431,28080
13091,13091_0004,5653,36.54,28080,5.041534105725431,28080
13091,13091_0005,5653,36.54,28080,5.041534105725431,28080
13092,13092_0001,8643,26.71,24610,5.779466996630768,24610
13092,13092_0002,8643,26.71,24610,5.779466996630768,24610
13092,13092_0003,8643,26.71,24610,5.779466996630768,24610
13092,13092_0004,8643,26.71,24610,5.779466996630768,24610
13092,13092_0005,8643,26.71,24610,5.779466996630768,24610
13092,13092_0006,8643,26.71,24610,5.779466996630768,24610
13093,13093_0001,372,8.65,28260,3.7613345333293586,28260
13094,13094_0001,2486,29.04,25960,4.449756082114061,25960
13094,13094_0002,2486,29.04,25960,4.449756082114061,25960
13095,13095_0001,1247,22.56,37290,4.012317519050178,37290
13096,13096_0001,2120,374.61,20550,1.7332858828708946,20550
13096,13096_0002,2120,374.61,20550,1.7332858828708946,20550
13096,13096_0003,2120,374.61,20550,1.7332858828708946,20550
13097,13097_0001,13729,214.87,23270,4.157232468807968,23270
13097,13097_0002,13729,214.87,23270,4.157232468807968,23270
13097,13097_0003,13729,214.87,23270,4.157232468807968,23270
13097,13097_0004,13729,214.87,23270,4.157232468807968,23270
13097,13097_0005,13729,214.87,23270,4.157232468807968,23270
13097,13097_0006,13729,214.87,23270,4.157232468807968,23270
13097,13097_0007,13729,214.87,23270,4.157232468807968,23270
13097,13097_0008,13729,214.87,23270,4.157232468807968,23270
13097,13097_0009,13729,214.87,23270,4.157232468807968,23270
13097,13097_0010,13729,214.87,23270,4.157232468807968,23270
13098,13098_0001,5816,21.02,26910,5.62289365376455,26910
13098,13098_0002,5816,21.02,26910,5.62289365376455,26910
13098,13098_0003,5816,21.02,26910,5.62289365376455,26910
13098,13098_0004,5816,21.02,26910,5.62289365376455,26910
13098,13098_0005,5816,21.02,26910,5.62289365376455,26910
13098,13098_0006,5816,21.02,26910,5.62289365376455,26910
13099,13099_0001,887,45.81,23350,2.9633425744109285,23350
13100,13100_0001,9619,89.09,23250,4.6818484934200635,23250
13100,13100_0002,9619,89.09,23250,4.6818484934200635,23250
13100,13100_0003,9619,89.09,23250,4.6818484934200635,23250
13100,13100_0004,9619,89.09,23250,4.6818484934200635,23250
13100,13100_0005,9619,89.09,23250,4.6818484934200635,23250
13100,13100_0006,9619,89.09,23250,4.6818484934200635,23250
13100,13100_0007,9619,89.09,23250,4.6818484934200635,23250
13100,13100_0008,9619,89.09,23250,4.6818484934200635,23250
13100,13100_0009,9619,89.09,23250,4.6818484934200635,23250
13100,13100_0010,9619,89.09,23250,4.6818484934200635,23250
13101,13101_0001,3501,5.89,27300,6.38754792329117,27300
13101,13101_0002,3501,5.89,27300,6.38754792329117,27300
13101,13101_0003,3501,5.89,27300,6.38754792329117,27300
13102,13102_0001,6648,4.73,22680,7.248146134031442,22680
13102,13102_0002,6648,4.73,22680,7.248146134031442,22680
13102,13102_0003,6648,4.73,22680,7.248146134031442,22680
13102,13102_0004,6648,4.73,22680,7.248146134031442,22680
13102,13102_0005,6648,4.73,22680,7.248146134031442,22680
13102,13102_0006,6648,4.73,22680,7.248146134031442,22680
13103,13103_0001,44731,70.3,22400,6.455650253720759,22400
13103,13103_0002,44731,70.3,22400,6.455650253720759,22400
13103,13103_0003,44731,70.3,22400,6.455650253720759,22400
13103,13103_0004,44731,70.3,22400,6.455650253720759,22400
13103,13103_0005,44731,70.3,22400,6.455650253720759,22400
13103,13103_0006,44731,70.3,22400,6.455650253720759,22400
13103,13103_0007,44731,70.3,22400,6.455650253720759,22400
13103,13103_0008,44731,70.3,22400,6.455650253720759,22400
13103,13103_0009,44731,70.3,22400,6.455650253720759,22400
13103,13103_0010,44731,70.3,22400,6.455650253720759,22400
13103,13103_0011,44731,70.3,22400,6.455650253720759,22400
13103,13103_0012,44731,70.3,22400,6.455650253720759,22400
13103,13103_0013,44731,70.3,22400,6.455650253720759,22400
13103,13103_0014,44731,70.3,22400,6.455650253720759,22400
13103,13103_0015,44731,70.3,22400,6.455650253720759,22400
13103,13103_0016,44731,70.3,22400,6.455650253720759,22400
13103,13103_0017,44731,70.3,22400,6.455650253720759,22400
13103,13103_0018,44731,70.3,22400,6.455650253720759,22400
13103,13103_0019,44731,70.3,22400,6.455650253720759,22400
13103,13103_0020,44731,70.3,22400,6.455650253720759,22400
13103,13103_0021,44731,70.3,22400,6.455650253720759,22400
13103,13103_0022,44731,70.3,22400,6.455650253720759,22400
13103,13103_0023,44731,70.3,22400,6.455650253720759,22400
13103,13103_0024,44731,70.3,22400,6.455650253720759,22400
13103,13103_0025,44731,70.3,22400,6.455650253720759,22400
13103,13103_0026,44731,70.3,22400,6.455650253720759,22400
13103,13103_0027,44731,70.3,22400,6.455650253720759,22400
13104,13104_0001,7563,12.1,28750,6.437817763253334,28750
13104,13104_0002,7563,12.1,28750,6.437817763253334,28750
13104,13104_0003,7563,12.1,28750,6.437817763253334,28750
13104,13104_0004,7563,12.1,28750,6.437817763253334,28750
13104,13104_0005,7563,12.1,28750,6.437817763253334,28750
13104,13104_0006,7563,12.1,28750,6.437817763253334,28750
13105,13105_0001,6838,30.61,22230,5.408923817241925,22230
13105,13105_0002,6838,30.61,22230,5.408923817241925,22230
13105,13105_0003,6838,30.61,22230,5.408923817241925,22230
13105,13105_0004,6838,30.61,22230,5.408923817241925,22230
13105,13105_0005,6838,30.61,22230,5.408923817241925,22230
13105,13105_0006,6838,30.61,22230,5.408923817241925,22230
13105,13105_0007,6838,30.61,22230,5.408923817241925,22230
13106,13106_0001,11734,17.84,22740,6.4888027623339415,22740
13106,13106_0002,11734,17.84,22740,6.4888027623339415,22740
13106,13106_0003,11734,17.84,22740,6.4888027623339415,22740
13106,13106_0004,11734,17.84,22740,6.4888027623339415,22740
13106,13106_0005,11734,17.84,22740,6.4888027623339415,22740
13106,13106_0006,11734,17.84,22740,6.4888027623339415,22740
13106,13106_0007,11734,17.84,22740,6.4888027623339415,22740
13106,13106_0008,11734,17.84,22740,6.4888027623339415,22740
13106,13106_0009,11734,17.84,22740,6.4888027623339415,22740
13107,13107_0001,5849,29.84,28770,5.278176210107466,28770
13107,13107_0002,5849,29.84,28770,5.278176210107466,28770
13107,13107_0003,5849,29.84,28770,5.278176210107466,28770
13107,13107_0004,5849,29.84,28770,5.278176210107466,28770
13108,13108_0001,15423,73.97,18190,5.339955575123838,18190
13108,13108_0002,15423,73.97,18190,5.339955575123838,18190
13108,13108_0003,15423,73.97,18190,5.339955575123838,18190
13108,13108_0004,15423,73.97,18190,5.339955575123838,18190
13108,13108_0005,15423,73.97,18190,5.339955575123838,18190
13108,13108_0006,15423,73.97,18190,5.339955575123838,18190
13108,13108_0007,15423,73.97,18190,5.339955575123838,18190
13108,13108_0008,15423,73.97,18190,5.339955575123838,18190
13108,13108_0009,15423,73.97,18190,5.339955575123838,18190
13108,13108_0010,15423,73.97,18190,5.339955575123838,18190
13109,13109_0001,2355,10.82,32930,5.382899733032183,32930
13109,13109_0002,2355,10.82,32930,5.382899733032183,32930
13110,13110_0001,10678,70.31,25260,5.023026792849062,25260
13110,13110_0002,10678,70.31,25260,5.023026792849062,25260
13110,13110_0003,10678,70.31,25260,5.023026792849062,25260
13110,13110_0004,10678,70.31,25260,5.023026792849062,25260
13110,13110_0005,10678,70.31,25260,5.023026792849062,25260
13110,13110_0006,10678,70.31,25260,5.023026792849062,25260
13110,13110_0007,10678,70.31,25260,5.023026792849062,25260
13110,13110_0008,10678,70.31,25260,5.023026792849062,25260
13111,13111_0001,1041,54.31,28040,2.953228696568215,28040
13112,13112_0001,8713,25.23,28760,5.844537679578321,28760
13112,13112_0002,8713,25.23,28760,5.844537679578321,28760
13112,13112_0003,8713,25.23,28760,5.844537679578321,28760
13112,13112_0004,8713,25.23,28760,5.844537679578321,28760
13112,13112_0005,8713,25.23,28760,5.844537679578321,28760
13112,13112_0006,8713,25.23,28760,5.844537679578321,28760
13112,13112_0007,8713,25.23,28760,5.844537679578321,28760
13112,13112_0008,8713,25.23,28760,5.844537679578321,28760
13113,13113_0001,8426,20.54,29240,6.0167032380385495,29240
13113,13113_0002,8426,20.54,29240,6.0167032380385495,29240
13113,13113_0003,8426,20.54,29240,6.0167032380385495,29240
13113,13113_0004,8426,20.54,29240,6.0167032380385495,29240
13113,13113_0005,8426,20.54,29240,6.0167032380385495,29240
13113,13113_0006,8426,20.54,29240,6.0167032380385495,29240
13113,13113_0007,8426,20.54,29240,6.0167032380385495,29240
13113,13113_0008,8426,20.54,29240,6.0167032380385495,29240
13114,13114_0001,5484,26.32,33710,5.339260934225089,33710
13114,13114_0002,5484,26.32,33710,5.339260934225089,33710
13114,13114_0003,5484,26.32,33710,5.339260934225089,33710
13114,13114_0004,5484,26.32,33710,5.339260934225089,33710
13114,13114_0005,5484,26.32,33710,5.339260934225089,33710
13114,13114_0006,5484,26.32,33710,5.339260934225089,33710
13114,13114_0007,5484,26.32,33710,5.339260934225089,33710
13114,13114_0008,5484,26.32,33710,5.339260934225089,33710
13115,13115_0001,2123,15.89,25530,4.894895481154632,25530
13115,13115_0002,2123,15.89,25530,4.894895481154632,25530
13116,13116_0001,790,4.59,22940,5.148152921388613,22940
13117,13117_0001,35532,36.58,22090,6.878687334926872,22090
13117,13117_0002,35532,36.58,22090,6.878687334926872,22090
13117,13117_0003,35532,36.58,22090,6.878687334926872,22090
13117,13117_0004,35532,36.58,22090,6.878687334926872,22090
13117,13117_0005,35532,36.58,22090,6.878687334926872,22090
13117,13117_0006,35532,36.58,22090,6.878687334926872,22090
13117,13117_0007,35532,36.58,22090,6.878687334926872,22090
13117,13117_0008,35532,36.58,22090,6.878687334926872,22090
13117,13117_0009,35532,36.58,22090,6.878687334926872,22090
13117,13117_0010,35532,36.58,22090,6.878687334926872,22090
13117,13117_0011,35532,36.58,22090,6.878687334926872,22090
13117,13117_0012,35532,36.58,22090,6.878687334926872,22090
13117,13117_0013,35532,36.58,22090,6.878687334926872,22090
13117,13117_0014,35532,36.58,22090,6.878687334926872,22090
13117,13117_0015,35532,36.58,22090,6.878687334926872,22090
13117,13117_0016,35532,36.58,22090,6.878687334926872,22090
13117,13117_0017,35532,36.58,22090,6.878687334926872,22090
13117,13117_0018,35532,36.58,22090,6.878687334926872,22090
13117,13117_0019,35532,36.58,22090,6.878687334926872,22090
13117,13117_0020,35532,36.58,22090,6.878687334926872,22090
13117,13117_0021,35532,36.58,22090,6.878687334926872,22090
13117,13117_0022,35532,36.58,22090,6.878687334926872,22090
13117,13117_0023,35532,36.58,22090,6.878687334926872,22090
13117,13117_0024,35532,36.58,22090,6.878687334926872,22090
13117,13117_0025,35532,36.58,22090,6.878687334926872,22090
13118,13118_0001,3726,12.65,29730,5.685433335988004,29730
13118,13118_0002,3726,12.65,29730,5.685433335988004,29730
13118,13118_0003,3726,12.65,29730,5.685433335988004,29730
13119,13119_0001,6747,3.45,26380,7.578479009584157,26380
13119,13119_0002,6747,3.45,26380,7.578479009584157,26380
13119,13119_0003,6747,3.45,26380,7.578479009584157,26380
13119,13119_0004,6747,3.45,26380,7.578479009584157,26380
14001,14001_0001,1187,12,24480,4.594277744821667,24480
14003,14003_0001,313,4.21,25210,4.308740542845864,25210
14005,14005_0001,1682,41.16,23640,3.7102719295670448,23640
14005,14005_0002,1682,41.16,23640,3.7102719295670448,23640
14005,14005_0003,1682,41.16,23640,3.7102719295670448,23640
14005,14005_0004,1682,41.16,23640,3.7102719295670448,23640
